gsm,gse,Age,Sex,AgeBin
GSM1609893,GSE65907,64,M,"[60,70)"
GSM1609894,GSE65907,63,M,"[60,70)"
GSM1609895,GSE65907,58,F,"[50,60)"
GSM1609896,GSE65907,46,F,"[40,50)"
GSM1609897,GSE65907,65,F,"[60,70)"
GSM1609898,GSE65907,82,F,"[80,90)"
GSM1609899,GSE65907,85,M,"[80,90)"
GSM1609900,GSE65907,74,M,"[70,80)"
GSM1609901,GSE65907,63,M,"[60,70)"
GSM1609902,GSE65907,72,M,"[70,80)"
GSM1609903,GSE65907,74,M,"[70,80)"
GSM1609904,GSE65907,61,F,"[60,70)"
GSM1609905,GSE65907,66,M,"[60,70)"
GSM1609906,GSE65907,48,M,"[40,50)"
GSM1609907,GSE65907,57,M,"[50,60)"
GSM1609908,GSE65907,71,F,"[70,80)"
GSM1609909,GSE65907,56,M,"[50,60)"
GSM1609910,GSE65907,62,F,"[60,70)"
GSM1609911,GSE65907,83,F,"[80,90)"
GSM1609912,GSE65907,52,M,"[50,60)"
GSM1609913,GSE65907,66,M,"[60,70)"
GSM1609914,GSE65907,59,M,"[50,60)"
GSM1609915,GSE65907,70,M,"[70,80)"
GSM1609916,GSE65907,72,M,"[70,80)"
GSM1609917,GSE65907,53,M,"[50,60)"
GSM1609918,GSE65907,75,F,"[70,80)"
GSM1609919,GSE65907,68,M,"[60,70)"
GSM1609920,GSE65907,80,M,"[80,90)"
GSM1609921,GSE65907,76,M,"[70,80)"
GSM1609922,GSE65907,54,M,"[50,60)"
GSM1609923,GSE65907,50,M,"[50,60)"
GSM1609924,GSE65907,78,M,"[70,80)"
GSM1609925,GSE65907,58,M,"[50,60)"
GSM1609926,GSE65907,67,M,"[60,70)"
GSM1609927,GSE65907,76,M,"[70,80)"
GSM1609928,GSE65907,77,F,"[70,80)"
GSM1609929,GSE65907,58,M,"[50,60)"
GSM1609930,GSE65907,66,M,"[60,70)"
GSM1609931,GSE65907,71,M,"[70,80)"
GSM1609932,GSE65907,59,M,"[50,60)"
GSM1609933,GSE65907,67,M,"[60,70)"
GSM1609934,GSE65907,70,F,"[70,80)"
GSM1609935,GSE65907,76,M,"[70,80)"
GSM1609936,GSE65907,67,F,"[60,70)"
GSM1609937,GSE65907,78,F,"[70,80)"
GSM1609938,GSE65907,51,M,"[50,60)"
GSM1609939,GSE65907,73,M,"[70,80)"
GSM1609940,GSE65907,46,M,"[40,50)"
GSM1609941,GSE65907,63,F,"[60,70)"
GSM1609942,GSE65907,53,M,"[50,60)"
GSM1609943,GSE65907,53,F,"[50,60)"
GSM1609944,GSE65907,59,M,"[50,60)"
GSM1609945,GSE65907,49,M,"[40,50)"
GSM1609946,GSE65907,75,M,"[70,80)"
GSM1609947,GSE65907,57,M,"[50,60)"
GSM1609948,GSE65907,63,F,"[60,70)"
GSM1609949,GSE65907,69,F,"[60,70)"
GSM1609950,GSE65907,54,F,"[50,60)"
GSM1609951,GSE65907,76,M,"[70,80)"
GSM1609952,GSE65907,80,F,"[80,90)"
GSM1609953,GSE65907,77,F,"[70,80)"
GSM1609954,GSE65907,56,M,"[50,60)"
GSM1609955,GSE65907,62,M,"[60,70)"
GSM1609956,GSE65907,79,M,"[70,80)"
GSM1609957,GSE65907,64,M,"[60,70)"
GSM1609958,GSE65907,56,M,"[50,60)"
GSM1609959,GSE65907,70,F,"[70,80)"
GSM1609960,GSE65907,65,M,"[60,70)"
GSM1609961,GSE65907,45,M,"[40,50)"
GSM1609962,GSE65907,65,M,"[60,70)"
GSM1609963,GSE65907,72,F,"[70,80)"
GSM1609964,GSE65907,66,M,"[60,70)"
GSM1609965,GSE65907,63,M,"[60,70)"
GSM1609966,GSE65907,77,F,"[70,80)"
GSM1609967,GSE65907,58,F,"[50,60)"
GSM1609968,GSE65907,55,M,"[50,60)"
GSM1609969,GSE65907,43,M,"[40,50)"
GSM1609970,GSE65907,55,M,"[50,60)"
GSM1609971,GSE65907,66,F,"[60,70)"
GSM1609972,GSE65907,70,F,"[70,80)"
GSM1609973,GSE65907,75,M,"[70,80)"
GSM1609974,GSE65907,75,F,"[70,80)"
GSM1609975,GSE65907,53,F,"[50,60)"
GSM1609976,GSE65907,81,F,"[80,90)"
GSM1609977,GSE65907,60,F,"[60,70)"
GSM1609978,GSE65907,66,M,"[60,70)"
GSM1609979,GSE65907,69,F,"[60,70)"
GSM1609980,GSE65907,58,M,"[50,60)"
GSM1609981,GSE65907,64,M,"[60,70)"
GSM1609982,GSE65907,69,M,"[60,70)"
GSM1609983,GSE65907,74,M,"[70,80)"
GSM1609984,GSE65907,71,M,"[70,80)"
GSM1609985,GSE65907,73,M,"[70,80)"
GSM1609986,GSE65907,62,M,"[60,70)"
GSM1609987,GSE65907,36,F,"[30,40)"
GSM1609988,GSE65907,59,M,"[50,60)"
GSM1609989,GSE65907,59,F,"[50,60)"
GSM1609990,GSE65907,80,M,"[80,90)"
GSM1609991,GSE65907,72,F,"[70,80)"
GSM1609992,GSE65907,60,M,"[60,70)"
GSM1609993,GSE65907,78,M,"[70,80)"
GSM1609994,GSE65907,67,M,"[60,70)"
GSM1609995,GSE65907,54,M,"[50,60)"
GSM1609996,GSE65907,70,M,"[70,80)"
GSM1609997,GSE65907,45,M,"[40,50)"
GSM1609998,GSE65907,68,F,"[60,70)"
GSM1609999,GSE65907,67,M,"[60,70)"
GSM1610000,GSE65907,54,F,"[50,60)"
GSM1610001,GSE65907,63,M,"[60,70)"
GSM1610002,GSE65907,70,F,"[70,80)"
GSM1610003,GSE65907,69,F,"[60,70)"
GSM1610004,GSE65907,70,M,"[70,80)"
GSM1610005,GSE65907,58,F,"[50,60)"
GSM1610006,GSE65907,72,F,"[70,80)"
GSM1610007,GSE65907,50,M,"[50,60)"
GSM1610008,GSE65907,50,M,"[50,60)"
GSM1610009,GSE65907,27,M,"[20,30)"
GSM1610010,GSE65907,25,F,"[20,30)"
GSM1610011,GSE65907,71,M,"[70,80)"
GSM1610012,GSE65907,63,M,"[60,70)"
GSM1610013,GSE65907,61,M,"[60,70)"
GSM1610014,GSE65907,51,F,"[50,60)"
GSM1610015,GSE65907,57,M,"[50,60)"
GSM1610016,GSE65907,64,M,"[60,70)"
GSM1610017,GSE65907,49,M,"[40,50)"
GSM1610018,GSE65907,72,M,"[70,80)"
GSM1610019,GSE65907,76,M,"[70,80)"
GSM1610020,GSE65907,51,M,"[50,60)"
GSM1610021,GSE65907,85,M,"[80,90)"
GSM1610022,GSE65907,77,F,"[70,80)"
GSM1610023,GSE65907,60,M,"[60,70)"
GSM1610024,GSE65907,75,M,"[70,80)"
GSM1610025,GSE65907,56,M,"[50,60)"
GSM1610026,GSE65907,72,M,"[70,80)"
GSM1610027,GSE65907,65,F,"[60,70)"
GSM1610028,GSE65907,65,M,"[60,70)"
GSM1610029,GSE65907,68,M,"[60,70)"
GSM1610030,GSE65907,66,F,"[60,70)"
GSM1610031,GSE65907,80,F,"[80,90)"
GSM1610032,GSE65907,75,M,"[70,80)"
GSM1610033,GSE65907,76,M,"[70,80)"
GSM1610034,GSE65907,49,M,"[40,50)"
GSM1610035,GSE65907,68,F,"[60,70)"
GSM1610036,GSE65907,44,M,"[40,50)"
GSM1610037,GSE65907,67,M,"[60,70)"
GSM1610038,GSE65907,57,M,"[50,60)"
GSM1610039,GSE65907,75,F,"[70,80)"
GSM1610040,GSE65907,70,M,"[70,80)"
GSM1610041,GSE65907,65,F,"[60,70)"
GSM1610042,GSE65907,56,M,"[50,60)"
GSM1610043,GSE65907,72,F,"[70,80)"
GSM1610044,GSE65907,73,M,"[70,80)"
GSM1610045,GSE65907,80,M,"[80,90)"
GSM1610046,GSE65907,83,F,"[80,90)"
GSM1610047,GSE65907,68,M,"[60,70)"
GSM1610048,GSE65907,72,M,"[70,80)"
GSM1610049,GSE65907,55,M,"[50,60)"
GSM1610050,GSE65907,57,M,"[50,60)"
GSM1610051,GSE65907,82,M,"[80,90)"
GSM1610052,GSE65907,71,M,"[70,80)"
GSM1610053,GSE65907,68,M,"[60,70)"
GSM1610054,GSE65907,66,M,"[60,70)"
GSM1610055,GSE65907,68,M,"[60,70)"
GSM1610056,GSE65907,83,M,"[80,90)"
GSM1610057,GSE65907,74,M,"[70,80)"
GSM1610058,GSE65907,56,F,"[50,60)"
GSM1610059,GSE65907,54,F,"[50,60)"
GSM1610060,GSE65907,69,M,"[60,70)"
GSM1610061,GSE65907,68,F,"[60,70)"
GSM1610062,GSE65907,73,F,"[70,80)"
GSM1610063,GSE65907,53,M,"[50,60)"
GSM1610064,GSE65907,76,F,"[70,80)"
GSM1610065,GSE65907,82,F,"[80,90)"
GSM1610066,GSE65907,79,F,"[70,80)"
GSM1610067,GSE65907,60,M,"[60,70)"
GSM1610068,GSE65907,56,F,"[50,60)"
GSM1610069,GSE65907,70,M,"[70,80)"
GSM1610070,GSE65907,43,F,"[40,50)"
GSM1610071,GSE65907,63,M,"[60,70)"
GSM1610072,GSE65907,66,M,"[60,70)"
GSM1610073,GSE65907,66,F,"[60,70)"
GSM1610074,GSE65907,80,M,"[80,90)"
GSM1610075,GSE65907,54,M,"[50,60)"
GSM1610076,GSE65907,78,F,"[70,80)"
GSM1610077,GSE65907,57,F,"[50,60)"
GSM1610078,GSE65907,59,F,"[50,60)"
GSM1610079,GSE65907,71,M,"[70,80)"
GSM1610080,GSE65907,48,M,"[40,50)"
GSM1610081,GSE65907,69,M,"[60,70)"
GSM1610082,GSE65907,66,M,"[60,70)"
GSM1610083,GSE65907,78,F,"[70,80)"
GSM1610084,GSE65907,57,M,"[50,60)"
GSM1610085,GSE65907,80,M,"[80,90)"
GSM1610086,GSE65907,77,F,"[70,80)"
GSM1610087,GSE65907,57,M,"[50,60)"
GSM1610088,GSE65907,48,M,"[40,50)"
GSM1610089,GSE65907,72,F,"[70,80)"
GSM1610090,GSE65907,57,F,"[50,60)"
GSM1610091,GSE65907,58,M,"[50,60)"
GSM1610092,GSE65907,48,M,"[40,50)"
GSM1610093,GSE65907,70,F,"[70,80)"
GSM1610094,GSE65907,57,M,"[50,60)"
GSM1610095,GSE65907,47,M,"[40,50)"
GSM1610096,GSE65907,56,M,"[50,60)"
GSM1610097,GSE65907,55,F,"[50,60)"
GSM1610098,GSE65907,68,M,"[60,70)"
GSM1610099,GSE65907,49,M,"[40,50)"
GSM1610100,GSE65907,63,M,"[60,70)"
GSM1610101,GSE65907,49,M,"[40,50)"
GSM1610102,GSE65907,70,F,"[70,80)"
GSM1610103,GSE65907,57,F,"[50,60)"
GSM1610104,GSE65907,51,M,"[50,60)"
GSM1610105,GSE65907,60,F,"[60,70)"
GSM1610106,GSE65907,77,M,"[70,80)"
GSM1610107,GSE65907,43,M,"[40,50)"
GSM1610108,GSE65907,74,M,"[70,80)"
GSM1610109,GSE65907,43,M,"[40,50)"
GSM1610110,GSE65907,48,M,"[40,50)"
GSM1610111,GSE65907,54,M,"[50,60)"
GSM1610112,GSE65907,49,M,"[40,50)"
GSM1610113,GSE65907,85,M,"[80,90)"
GSM1610114,GSE65907,77,F,"[70,80)"
GSM1610115,GSE65907,64,M,"[60,70)"
GSM1610116,GSE65907,61,M,"[60,70)"
GSM1610117,GSE65907,52,M,"[50,60)"
GSM1610118,GSE65907,68,M,"[60,70)"
GSM1610119,GSE65907,65,M,"[60,70)"
GSM1610120,GSE65907,49,M,"[40,50)"
GSM1610121,GSE65907,49,M,"[40,50)"
GSM1610122,GSE65907,47,F,"[40,50)"
GSM1610123,GSE65907,64,M,"[60,70)"
GSM1610124,GSE65907,56,F,"[50,60)"
GSM1610125,GSE65907,53,F,"[50,60)"
GSM1610126,GSE65907,76,F,"[70,80)"
GSM1610127,GSE65907,63,M,"[60,70)"
GSM1610128,GSE65907,59,M,"[50,60)"
GSM1610129,GSE65907,54,M,"[50,60)"
GSM1610130,GSE65907,85,F,"[80,90)"
GSM1610131,GSE65907,69,F,"[60,70)"
GSM1610132,GSE65907,46,M,"[40,50)"
GSM1610133,GSE65907,56,M,"[50,60)"
GSM1610134,GSE65907,65,M,"[60,70)"
GSM1610135,GSE65907,53,F,"[50,60)"
GSM1610136,GSE65907,75,M,"[70,80)"
GSM1610137,GSE65907,58,M,"[50,60)"
GSM1610138,GSE65907,80,M,"[80,90)"
GSM1610139,GSE65907,57,F,"[50,60)"
GSM1610140,GSE65907,51,F,"[50,60)"
GSM1610141,GSE65907,60,M,"[60,70)"
GSM1610142,GSE65907,44,M,"[40,50)"
GSM1610143,GSE65907,76,M,"[70,80)"
GSM1610144,GSE65907,78,F,"[70,80)"
GSM1610145,GSE65907,43,F,"[40,50)"
GSM1610146,GSE65907,65,F,"[60,70)"
GSM1610147,GSE65907,76,M,"[70,80)"
GSM1610148,GSE65907,57,M,"[50,60)"
GSM1610149,GSE65907,48,M,"[40,50)"
GSM1610150,GSE65907,45,M,"[40,50)"
GSM1610151,GSE65907,72,M,"[70,80)"
GSM1610152,GSE65907,65,F,"[60,70)"
GSM1610153,GSE65907,48,M,"[40,50)"
GSM1610154,GSE65907,72,M,"[70,80)"
GSM1610155,GSE65907,57,M,"[50,60)"
GSM1610156,GSE65907,63,M,"[60,70)"
GSM1610157,GSE65907,69,M,"[60,70)"
GSM1610158,GSE65907,60,M,"[60,70)"
GSM1610159,GSE65907,60,F,"[60,70)"
GSM1610160,GSE65907,43,M,"[40,50)"
GSM1610161,GSE65907,56,M,"[50,60)"
GSM1610162,GSE65907,76,M,"[70,80)"
GSM1610163,GSE65907,79,M,"[70,80)"
GSM1610164,GSE65907,81,M,"[80,90)"
GSM1610165,GSE65907,40,F,"[40,50)"
GSM1610166,GSE65907,69,F,"[60,70)"
GSM1610167,GSE65907,64,F,"[60,70)"
GSM1610168,GSE65907,66,F,"[60,70)"
GSM1610169,GSE65907,38,M,"[30,40)"
GSM1610170,GSE65907,69,M,"[60,70)"
GSM1610171,GSE65907,77,F,"[70,80)"
GSM1610172,GSE65907,53,M,"[50,60)"
GSM1610173,GSE65907,42,M,"[40,50)"
GSM1610174,GSE65907,49,M,"[40,50)"
GSM1610175,GSE65907,60,M,"[60,70)"
GSM1610176,GSE65907,52,M,"[50,60)"
GSM1610177,GSE65907,45,F,"[40,50)"
GSM1610178,GSE65907,63,M,"[60,70)"
GSM1610179,GSE65907,71,M,"[70,80)"
GSM1610180,GSE65907,53,F,"[50,60)"
GSM1610181,GSE65907,61,F,"[60,70)"
GSM1610182,GSE65907,62,M,"[60,70)"
GSM1610183,GSE65907,77,F,"[70,80)"
GSM1610184,GSE65907,78,M,"[70,80)"
GSM1610185,GSE65907,69,M,"[60,70)"
GSM1610186,GSE65907,61,F,"[60,70)"
GSM1610187,GSE65907,50,M,"[50,60)"
GSM1610188,GSE65907,53,M,"[50,60)"
GSM1610189,GSE65907,64,M,"[60,70)"
GSM1610190,GSE65907,79,F,"[70,80)"
GSM1610191,GSE65907,75,F,"[70,80)"
GSM1610192,GSE65907,55,M,"[50,60)"
GSM1610193,GSE65907,83,F,"[80,90)"
GSM1610194,GSE65907,45,M,"[40,50)"
GSM1610195,GSE65907,48,M,"[40,50)"
GSM1610196,GSE65907,67,M,"[60,70)"
GSM1610197,GSE65907,78,M,"[70,80)"
GSM1610198,GSE65907,56,M,"[50,60)"
GSM1610199,GSE65907,69,M,"[60,70)"
GSM1610200,GSE65907,59,F,"[50,60)"
GSM1610201,GSE65907,47,M,"[40,50)"
GSM1610202,GSE65907,50,F,"[50,60)"
GSM1610203,GSE65907,65,M,"[60,70)"
GSM1610204,GSE65907,69,M,"[60,70)"
GSM1610205,GSE65907,77,M,"[70,80)"
GSM1610206,GSE65907,57,M,"[50,60)"
GSM1610207,GSE65907,65,M,"[60,70)"
GSM1610208,GSE65907,74,M,"[70,80)"
GSM1610209,GSE65907,70,M,"[70,80)"
GSM1610210,GSE65907,67,M,"[60,70)"
GSM1610211,GSE65907,69,M,"[60,70)"
GSM1610212,GSE65907,77,M,"[70,80)"
GSM1610213,GSE65907,65,M,"[60,70)"
GSM1610214,GSE65907,79,M,"[70,80)"
GSM1610215,GSE65907,66,M,"[60,70)"
GSM1610216,GSE65907,65,M,"[60,70)"
GSM1610217,GSE65907,52,M,"[50,60)"
GSM1610218,GSE65907,59,F,"[50,60)"
GSM1610219,GSE65907,80,M,"[80,90)"
GSM1610220,GSE65907,54,M,"[50,60)"
GSM1610221,GSE65907,65,M,"[60,70)"
GSM1610222,GSE65907,40,M,"[40,50)"
GSM1610223,GSE65907,66,F,"[60,70)"
GSM1610224,GSE65907,57,F,"[50,60)"
GSM1610225,GSE65907,59,M,"[50,60)"
GSM1610226,GSE65907,77,M,"[70,80)"
GSM1610227,GSE65907,74,M,"[70,80)"
GSM1610228,GSE65907,42,M,"[40,50)"
GSM1610229,GSE65907,50,M,"[50,60)"
GSM1610230,GSE65907,69,M,"[60,70)"
GSM1610231,GSE65907,67,M,"[60,70)"
GSM1610232,GSE65907,53,M,"[50,60)"
GSM1610233,GSE65907,47,F,"[40,50)"
GSM1610234,GSE65907,73,M,"[70,80)"
GSM1610235,GSE65907,76,F,"[70,80)"
GSM1610236,GSE65907,79,M,"[70,80)"
GSM1610237,GSE65907,76,F,"[70,80)"
GSM1610238,GSE65907,70,M,"[70,80)"
GSM1610239,GSE65907,53,M,"[50,60)"
GSM1610240,GSE65907,76,M,"[70,80)"
GSM1610241,GSE65907,55,M,"[50,60)"
GSM1610242,GSE65907,77,M,"[70,80)"
GSM1610243,GSE65907,66,M,"[60,70)"
GSM1610244,GSE65907,58,M,"[50,60)"
GSM1610245,GSE65907,59,M,"[50,60)"
GSM1610246,GSE65907,59,M,"[50,60)"
GSM1610247,GSE65907,69,M,"[60,70)"
GSM1610248,GSE65907,57,M,"[50,60)"
GSM1610249,GSE65907,50,M,"[50,60)"
GSM1610250,GSE65907,73,M,"[70,80)"
GSM1610251,GSE65907,54,F,"[50,60)"
GSM1610252,GSE65907,52,F,"[50,60)"
GSM1610253,GSE65907,79,M,"[70,80)"
GSM1610254,GSE65907,50,M,"[50,60)"
GSM1610255,GSE65907,46,M,"[40,50)"
GSM1610256,GSE65907,56,M,"[50,60)"
GSM1610257,GSE65907,47,M,"[40,50)"
GSM1610258,GSE65907,66,M,"[60,70)"
GSM1610259,GSE65907,64,M,"[60,70)"
GSM1610260,GSE65907,67,F,"[60,70)"
GSM1610261,GSE65907,59,F,"[50,60)"
GSM1610262,GSE65907,40,M,"[40,50)"
GSM1610263,GSE65907,79,F,"[70,80)"
GSM1610264,GSE65907,83,M,"[80,90)"
GSM1610265,GSE65907,70,M,"[70,80)"
GSM1610266,GSE65907,63,M,"[60,70)"
GSM1610267,GSE65907,79,F,"[70,80)"
GSM1610268,GSE65907,60,M,"[60,70)"
GSM1610269,GSE65907,55,M,"[50,60)"
GSM1610270,GSE65907,39,F,"[30,40)"
GSM1610271,GSE65907,55,F,"[50,60)"
GSM1610272,GSE65907,67,F,"[60,70)"
GSM1610273,GSE65907,67,M,"[60,70)"
GSM1610274,GSE65907,76,F,"[70,80)"
GSM1610275,GSE65907,75,M,"[70,80)"
GSM1610276,GSE65907,63,M,"[60,70)"
GSM1610277,GSE65907,54,F,"[50,60)"
GSM1610278,GSE65907,66,M,"[60,70)"
GSM1610279,GSE65907,71,M,"[70,80)"
GSM1610280,GSE65907,55,M,"[50,60)"
GSM1610281,GSE65907,53,F,"[50,60)"
GSM1610282,GSE65907,59,M,"[50,60)"
GSM1610283,GSE65907,70,M,"[70,80)"
GSM1610284,GSE65907,71,M,"[70,80)"
GSM1610285,GSE65907,75,F,"[70,80)"
GSM1610286,GSE65907,73,F,"[70,80)"
GSM1610287,GSE65907,66,M,"[60,70)"
GSM1610288,GSE65907,60,M,"[60,70)"
GSM1610289,GSE65907,66,F,"[60,70)"
GSM1610290,GSE65907,75,M,"[70,80)"
GSM1610291,GSE65907,51,F,"[50,60)"
GSM1610292,GSE65907,67,M,"[60,70)"
GSM1610293,GSE65907,53,F,"[50,60)"
GSM1610294,GSE65907,63,M,"[60,70)"
GSM1610295,GSE65907,68,F,"[60,70)"
GSM1610296,GSE65907,70,M,"[70,80)"
GSM1610297,GSE65907,67,F,"[60,70)"
GSM1610298,GSE65907,42,F,"[40,50)"
GSM1610299,GSE65907,58,M,"[50,60)"
GSM1610300,GSE65907,79,M,"[70,80)"
GSM1610301,GSE65907,70,F,"[70,80)"
GSM1610302,GSE65907,72,M,"[70,80)"
GSM1610303,GSE65907,77,M,"[70,80)"
GSM1610304,GSE65907,68,F,"[60,70)"
GSM1610305,GSE65907,71,M,"[70,80)"
GSM1610306,GSE65907,43,M,"[40,50)"
GSM1610307,GSE65907,66,M,"[60,70)"
GSM1610308,GSE65907,57,M,"[50,60)"
GSM1610309,GSE65907,55,F,"[50,60)"
GSM1610310,GSE65907,69,F,"[60,70)"
GSM1610311,GSE65907,71,F,"[70,80)"
GSM1610312,GSE65907,66,F,"[60,70)"
GSM1610313,GSE65907,51,M,"[50,60)"
GSM1610314,GSE65907,52,F,"[50,60)"
GSM1610315,GSE65907,42,F,"[40,50)"
GSM1610316,GSE65907,67,M,"[60,70)"
GSM1610317,GSE65907,54,F,"[50,60)"
GSM1610318,GSE65907,82,M,"[80,90)"
GSM1610319,GSE65907,57,M,"[50,60)"
GSM1610320,GSE65907,45,M,"[40,50)"
GSM1610321,GSE65907,76,M,"[70,80)"
GSM1610322,GSE65907,57,M,"[50,60)"
GSM1610323,GSE65907,72,M,"[70,80)"
GSM1610324,GSE65907,50,M,"[50,60)"
GSM1610325,GSE65907,65,M,"[60,70)"
GSM1610326,GSE65907,70,M,"[70,80)"
GSM1610327,GSE65907,61,M,"[60,70)"
GSM1610328,GSE65907,52,M,"[50,60)"
GSM1610329,GSE65907,66,M,"[60,70)"
GSM1610330,GSE65907,82,M,"[80,90)"
GSM1610331,GSE65907,62,M,"[60,70)"
GSM1610332,GSE65907,51,F,"[50,60)"
GSM1610333,GSE65907,65,F,"[60,70)"
GSM1610334,GSE65907,74,F,"[70,80)"
GSM1610335,GSE65907,60,M,"[60,70)"
GSM1610336,GSE65907,56,M,"[50,60)"
GSM1610337,GSE65907,60,M,"[60,70)"
GSM1610338,GSE65907,70,F,"[70,80)"
GSM1610339,GSE65907,71,F,"[70,80)"
GSM1610340,GSE65907,67,M,"[60,70)"
GSM1610341,GSE65907,70,M,"[70,80)"
GSM1610342,GSE65907,56,M,"[50,60)"
GSM1610343,GSE65907,61,M,"[60,70)"
GSM1610344,GSE65907,71,M,"[70,80)"
GSM1610345,GSE65907,46,F,"[40,50)"
GSM1610346,GSE65907,67,F,"[60,70)"
GSM1610347,GSE65907,68,M,"[60,70)"
GSM1610348,GSE65907,63,M,"[60,70)"
GSM1610349,GSE65907,48,M,"[40,50)"
GSM1610350,GSE65907,52,F,"[50,60)"
GSM1610351,GSE65907,82,F,"[80,90)"
GSM1610352,GSE65907,75,F,"[70,80)"
GSM1610353,GSE65907,54,M,"[50,60)"
GSM1610354,GSE65907,38,M,"[30,40)"
GSM1610355,GSE65907,68,M,"[60,70)"
GSM1610356,GSE65907,54,M,"[50,60)"
GSM1610357,GSE65907,73,F,"[70,80)"
GSM1610358,GSE65907,53,M,"[50,60)"
GSM1610359,GSE65907,56,M,"[50,60)"
GSM1610360,GSE65907,59,M,"[50,60)"
GSM1610361,GSE65907,77,M,"[70,80)"
GSM1610362,GSE65907,60,F,"[60,70)"
GSM1610363,GSE65907,60,M,"[60,70)"
GSM1610364,GSE65907,75,F,"[70,80)"
GSM1610365,GSE65907,58,M,"[50,60)"
GSM1610366,GSE65907,70,M,"[70,80)"
GSM1610367,GSE65907,53,M,"[50,60)"
GSM1610368,GSE65907,57,M,"[50,60)"
GSM1610369,GSE65907,80,F,"[80,90)"
GSM1610370,GSE65907,81,M,"[80,90)"
GSM1610371,GSE65907,53,M,"[50,60)"
GSM1610372,GSE65907,71,M,"[70,80)"
GSM1610373,GSE65907,85,M,"[80,90)"
GSM1610374,GSE65907,73,F,"[70,80)"
GSM1610375,GSE65907,60,F,"[60,70)"
GSM1610376,GSE65907,58,M,"[50,60)"
GSM1610377,GSE65907,50,F,"[50,60)"
GSM1610378,GSE65907,67,F,"[60,70)"
GSM1610379,GSE65907,81,F,"[80,90)"
GSM1610380,GSE65907,75,M,"[70,80)"
GSM1610381,GSE65907,73,F,"[70,80)"
GSM1610382,GSE65907,75,M,"[70,80)"
GSM1610383,GSE65907,69,M,"[60,70)"
GSM1610384,GSE65907,61,F,"[60,70)"
GSM1610385,GSE65907,43,M,"[40,50)"
GSM1610386,GSE65907,75,M,"[70,80)"
GSM1610387,GSE65907,47,M,"[40,50)"
GSM1610388,GSE65907,60,F,"[60,70)"
GSM1610389,GSE65907,72,M,"[70,80)"
GSM1610390,GSE65907,58,F,"[50,60)"
GSM1610391,GSE65907,58,M,"[50,60)"
GSM1610392,GSE65907,46,M,"[40,50)"
GSM1610393,GSE65907,80,F,"[80,90)"
GSM1610394,GSE65907,58,M,"[50,60)"
GSM1610395,GSE65907,50,M,"[50,60)"
GSM1610396,GSE65907,64,M,"[60,70)"
GSM1610397,GSE65907,68,M,"[60,70)"
GSM1610398,GSE65907,68,M,"[60,70)"
GSM1610399,GSE65907,83,F,"[80,90)"
GSM1610400,GSE65907,75,M,"[70,80)"
GSM1610401,GSE65907,64,M,"[60,70)"
GSM1610402,GSE65907,65,M,"[60,70)"
GSM1610403,GSE65907,54,F,"[50,60)"
GSM1610404,GSE65907,80,M,"[80,90)"
GSM1610405,GSE65907,80,F,"[80,90)"
GSM1610406,GSE65907,69,M,"[60,70)"
GSM1610407,GSE65907,52,F,"[50,60)"
GSM1610408,GSE65907,70,M,"[70,80)"
GSM1610409,GSE65907,54,F,"[50,60)"
GSM1610410,GSE65907,66,M,"[60,70)"
GSM1610411,GSE65907,78,F,"[70,80)"
GSM1610412,GSE65907,72,F,"[70,80)"
GSM1610413,GSE65907,45,M,"[40,50)"
GSM1610414,GSE65907,63,M,"[60,70)"
GSM1610415,GSE65907,70,M,"[70,80)"
GSM1610416,GSE65907,55,F,"[50,60)"
GSM1610417,GSE65907,54,M,"[50,60)"
GSM1610418,GSE65907,61,M,"[60,70)"
GSM1610419,GSE65907,64,M,"[60,70)"
GSM1610420,GSE65907,74,M,"[70,80)"
GSM1610421,GSE65907,57,M,"[50,60)"
GSM1610422,GSE65907,72,M,"[70,80)"
GSM1610423,GSE65907,56,M,"[50,60)"
GSM1610424,GSE65907,64,F,"[60,70)"
GSM1610425,GSE65907,74,F,"[70,80)"
GSM1610426,GSE65907,44,M,"[40,50)"
GSM1610427,GSE65907,71,F,"[70,80)"
GSM1610428,GSE65907,53,M,"[50,60)"
GSM1610429,GSE65907,71,M,"[70,80)"
GSM1610430,GSE65907,75,M,"[70,80)"
GSM1610431,GSE65907,78,F,"[70,80)"
GSM1610432,GSE65907,60,M,"[60,70)"
GSM1610433,GSE65907,70,F,"[70,80)"
GSM1610434,GSE65907,79,M,"[70,80)"
GSM1610435,GSE65907,66,M,"[60,70)"
GSM1610436,GSE65907,51,F,"[50,60)"
GSM1610437,GSE65907,60,M,"[60,70)"
GSM1610438,GSE65907,59,F,"[50,60)"
GSM1610439,GSE65907,55,M,"[50,60)"
GSM1610440,GSE65907,58,M,"[50,60)"
GSM1610441,GSE65907,56,M,"[50,60)"
GSM1610442,GSE65907,71,M,"[70,80)"
GSM1610443,GSE65907,62,F,"[60,70)"
GSM1610444,GSE65907,51,M,"[50,60)"
GSM1610445,GSE65907,69,M,"[60,70)"
GSM1610446,GSE65907,46,F,"[40,50)"
GSM1610447,GSE65907,66,M,"[60,70)"
GSM1610448,GSE65907,49,M,"[40,50)"
GSM1610449,GSE65907,73,M,"[70,80)"
GSM1610450,GSE65907,70,F,"[70,80)"
GSM1610451,GSE65907,59,F,"[50,60)"
